appearance_id,scored_flag
3223100_333004,0.048316317861683
3607553_137616,0.013623600381704404
2494402_242760,0.007735971997038425
4095379_286047,0.0007359381105579623
4368026_288233,1e-07
2332201_17273,1e-07
2865130_172202,0.21914293250828099
2224856_13483,1e-07
3413168_216804,0.0027629082848489367
4103604_876298,1e-07
2811655_292357,0.04643070614913258
3462262_163656,0.06489456107504121
4559306_733438,0.04697380994818777
2590593_47024,1e-07
2810023_374081,1e-07
2222599_113914,0.00712593197556962
4665063_215864,0.05137894048608997
4246517_511534,0.044577785258159544
2897216_5858,1e-07
4368435_514887,0.429538812335125
3645042_439072,0.010583102184441057
4192171_333098,0.10620015666232373
2718911_65467,1e-07
2478728_9824,0.5576317233926014
3974017_183288,0.04170622415765287
2227578_49098,0.09778615092336379
4094770_392770,0.22198415834916366
2480904_215596,0.22966020838894344
2331174_7602,0.009028654470603477
2482266_27305,0.013948805466918053
2251470_37389,0.5206967911086496
2587023_276896,0.08398035665066933
2242941_57162,0.20050620985437928
3069410_397090,0.28417395688849134
2335645_26200,1e-07
2609357_56005,1e-07
2720879_346767,1e-07
2359438_35491,0.00032316787641476993
3748474_118302,0.15777093084645025
3851189_707844,1e-07
4506888_120095,1e-07
3420440_130041,0.15843374975101127
4647887_801693,0.01747435845911147
3433212_54906,0.024025309928862065
3223283_291760,0.011069708580928947
2478857_199976,1e-07
2329891_39475,0.5017199598104429
2486831_7589,0.00022152815861080857
4645612_429790,1e-07
2581977_43257,0.00903354435884491
3063685_290405,1e-07
2341045_162074,0.009009700538187008
2384520_45624,0.0667425564217592
4373338_242086,0.33650835431512854
4648650_699679,1e-07
4646164_917287,0.21637090411546636
3886515_522784,1e-07
4036099_268273,0.08125277390681943
2897239_349719,0.048034084716041925
3050192_207929,0.447320672387129
4112915_844637,1e-07
3223167_199633,1e-07
2942676_190780,0.7199728994721203
2872282_130164,0.0002909947334557347
3076251_24000,1e-07
2594841_351478,0.3646710648366506
4625971_470607,1e-07
2609435_69819,0.006809874411770122
3302952_125754,0.004154466535671315
3413839_294772,0.01899303315777924
3592258_262749,1e-07
3451674_42732,1e-07
3098046_406625,0.24271494379488584
2720911_155395,0.27697901873870456
2329411_77655,0.26421371418369816
3451101_51510,0.01982961523754802
4626791_73327,0.0039100491246626
2437596_74418,0.47770825244232207
3613177_52281,0.2719495091199466
2345732_179844,1e-07
3947819_241686,1e-07
2222817_14219,1e-07
2700929_283196,0.6282831643411714
3394944_81460,0.05848977760779846
4641222_450958,0.02641671652117241
2330861_5672,0.00744359401943529
2284436_39259,0.0040677356033394065
4113106_342385,1e-07
2888304_191834,0.017949319258700525
4625998_495666,1e-07
2864876_94298,1e-07
3869314_401931,0.029140666708058732
2227578_148558,0.04320520853635394
2726565_48974,1e-07
2718497_45548,0.003536900219569738
2478665_145581,0.008607643989651576
3909965_59136,0.011471656873897057
2611496_51984,0.042279346159195375
2258930_40822,0.018525842662247622
3588562_326029,0.1821620161976294
3491228_287431,0.06294203976177563
2636824_61087,0.3182790408064473
2872074_215864,1e-07
4113106_112515,0.029285560454618255
4715968_76028,1e-07
2698374_183334,1e-07
2518662_6087,0.006508207648848711
2883879_8548,0.012066116987138229
4626015_568006,0.010584363021617558
4649221_532732,0.24191698366442224
2223962_120091,0.010209641699042205
2982784_38801,0.22338574772382583
2518639_56796,1e-07
3122167_72171,1e-07
4626128_397033,1e-07
2718908_44501,0.10629135274176568
2577960_85314,0.24628609106867816
3621393_644158,0.5251437039142741
2817330_105695,0.04411493191639025
3413048_228645,0.8516693172396417
3621391_481628,0.007407442541404409
2720815_48206,0.002583628229392792
3096319_260672,0.1322697921727222
2581312_97503,0.033359663318685055
4403425_355761,0.2780815478266989
3047816_236400,0.0035919158051941056
3450565_221766,0.027063543842769728
2250284_30617,0.008536034209725908
2600634_12029,1e-07
4092064_793509,1e-07
3431987_196792,0.04978864339148999
4408281_419845,0.021465176775208924
2321289_25727,1e-07
4198832_510782,0.13312977454571207
2700921_251106,1e-07
2341366_63723,0.008773416199657358
3497454_281552,0.032801301207178876
2341079_255653,0.27203931959020844
2284524_7326,0.09540968587642021
3839455_277179,0.021098285798437776
2478709_6012,1e-07
2329692_154351,0.0014735057065024286
2224621_46478,0.0889480332910505
3415422_640735,0.04672240576665571
2653891_182424,0.1405776476064492
2872228_122223,1e-07
2331981_4267,0.000585460724491062
2588979_79573,0.0003745167510021198
2251554_60128,1e-07
2897478_111893,0.08233571841164622
3309705_342255,1e-07
4089546_658534,0.04254303390184129
2342357_216662,1e-07
3925971_395659,0.21295201077521742
3860478_136184,0.054215507846939695
4368801_773961,0.012045928399892814
2871681_21327,0.0002987448934309307
3415331_569845,1e-07
2250409_126014,1e-07
3141130_185566,1e-07
4648336_320411,0.015253602312027797
3071953_203855,0.018703059766661777
4634441_533295,0.1205941514673084
3450774_155806,0.07008242378779425
4373514_562948,0.06703098518370998
2578265_61644,0.09148430880488037
2340291_51058,0.16403865108917903
3610328_349066,1e-07
3224729_16756,0.21331541220822112
2919897_262226,0.1933555515406858
2382299_36237,0.04151778294420451
4626097_1111589,0.0853599106016461
3451100_184767,0.02844488079445987
2240176_237663,0.0022174379315385855
2284469_7520,0.2038809106987635
4646266_212243,0.020438514091933084
4096238_724104,1e-07
3079479_448344,1e-07
4387837_293213,1e-07
3869194_469952,1e-07
3394850_196229,1e-07
3607528_291417,1e-07
3047793_296802,1e-07
2634104_177280,0.26473545465613796
2513006_66515,0.6685342643503521
2903798_193116,0.05241538862701259
2331963_45121,0.7171695080733245
2482221_29364,0.003190309558852468
3050515_186590,0.0065752317014626796
4374256_406625,1e-07
2704364_109256,0.03402609765427129
3851154_649490,1e-07
2609735_56794,0.034731643590214675
4396643_169681,0.07600578854944373
3598134_188914,0.2456763713973795
2604073_224088,0.22082944668542273
4120756_1045568,1e-07
3088886_410158,0.10197570699182637
4096057_193033,0.6345797495477526
3223060_136212,1e-07
2270861_51954,0.03717727750978027
2243876_58816,1e-07
2359455_19083,1e-07
3651078_157635,0.053398591159832934
2842667_66587,1e-07
3621456_203348,0.0056190463615236295
4436226_349503,0.2173943669465892
2581742_31007,0.18033508448182134
2647470_19446,0.09910706989265797
3316886_212862,0.001125940292871245
3851122_208552,0.3329338673285016
4645861_935231,0.04610818175255095
3415420_395695,0.0021816107794880944
2888315_326031,0.09206533214855134
2899774_72047,1e-07
3098023_377665,0.15219985043053805
3142745_55143,1e-07
2470269_120630,0.03551859099591356
3117063_295183,0.0518369148139077
2755699_34495,0.002886531499323747
3216215_500067,0.4700269562552497
4109467_504073,0.03530622214939231
2223996_3292,0.008082983427647315
2718891_55240,1e-07
3598281_272855,1e-07
2590620_8559,1e-07
3394793_283196,0.02212962494386317
2814845_266807,0.49963577199248443
3229397_312862,0.06883331326492828
2518527_131667,0.009573022426639797
3229274_222223,1e-07
3869205_701325,0.005269852458157366
4408298_749186,1e-07
3851315_272704,0.007982003544348294
4129788_110695,0.22179992435667661
3869203_813109,0.0224419580996054
3869119_788861,1e-07
2942747_174196,1e-07
2872112_111275,1e-07
2258922_45395,0.08655589782662394
2698269_363205,0.3444166712492193
4777065_720287,0.06777538426219086
2844531_498899,1e-07
2224902_31952,0.017108694176384685
2251949_119569,0.011649702450082
2720873_64672,1e-07
3451160_79642,0.3225790305366497
2224012_28335,0.005360697793862519
3255925_193515,1e-07
3208688_58330,0.002612193704771366
3415394_292806,0.14261894043675424
4648068_1261862,0.015611116868156936
3081340_102745,0.011247431378477057
2332232_50202,0.31924481052473785
4373986_433984,0.0902406748539863
2604191_252767,0.16628922071251442
3199519_490417,0.24444951476919008
4090203_412952,1e-07
4647979_985825,0.1685304805679298
3050175_128969,1e-07
2506735_102581,0.019132653370099915
2609722_23918,0.025053529389003733
2478599_88683,0.587911505360015
3839106_93707,0.014760925141988668
2640912_217776,1e-07
2460880_16649,0.043492096098747296
3838053_425902,1e-07
3621642_167791,0.01938572770953899
4367894_859396,0.045489368217619175
3121501_255469,0.06452717018332355
2240115_45596,0.01899627352501252
2490091_86931,1e-07
2428049_192018,0.023123094117346556
2731820_255638,0.001177815230897482
3080858_141834,0.27548009645632954
4445068_198116,1e-07
3050320_170934,1e-07
2332220_81202,0.22889739043607354
2897295_323147,0.6169835133762447
3598299_295060,0.006164309567763821
2243992_81563,0.11051914930861557
4396802_364244,0.02217774866878778
2224894_235755,1e-07
4646155_167722,0.08334472718769474
3081359_401527,0.028995896517979663
2240169_74200,1e-07
2459717_71099,0.03182431535460788
2698290_85475,0.010767399948927905
3153225_236202,0.5233881066021211
3211465_60799,0.2007408941206692
2452078_43753,0.004485312694344956
2720850_37947,0.3340012943383855
2342509_158810,0.10018014865765112
2722845_170442,0.015224735515616102
4103691_459655,0.0004075023246465016
2480863_27510,0.003091286475581123
2329766_128969,0.0008188636529317082
2351920_42934,1e-07
2978686_46810,1e-07
3860511_456449,0.010187263356250077
4121043_344107,0.3398832050114231
2872188_40567,0.0018930813276245406
2470078_196524,0.05147662352364328
2282721_15951,0.11299168509243536
3251811_299973,0.061533297005160456
2342441_30473,0.01885556466785607
2335704_59973,0.028180053213534912
4407708_904712,1e-07
4445062_524315,0.008136304766787117
4393248_581140,0.006901071731735824
2752313_16589,0.21528849855011464
3394714_182893,1e-07
2478427_58000,1e-07
2875187_20861,0.011392700758540621
2701662_59597,0.059683936674623454
3825611_269878,0.14083625453412274
2577861_52119,0.20930834347346267
4096005_117432,1e-07
4635164_358515,0.738750906172742
2482345_120629,0.0006295474192121195
3751546_496656,0.15338892764653805
3845016_223974,0.07133572826281687
3845634_601856,0.0196738708748594
2609780_187392,0.43744650292220266
3614837_345458,0.006906349462474732
4626836_195274,0.23156077905543826
3451671_90797,1e-07
2897163_167796,1e-07
3009816_60561,0.00015011717412906738
3845002_743091,0.07650887690003542
4645611_634431,0.013030151623286438
4405374_658269,0.011382808315105878
2872065_191422,1e-07
4363906_182894,0.005029657392432824
3127388_281919,0.026136694832325485
3607618_184779,1e-07
3503139_184885,0.0439587625296364
4664989_615182,1e-07
3651129_627226,0.24851089477752059
2250047_25742,0.27823917652407903
3621544_504073,0.06809939533999616
4368032_562702,0.006423554542427964
3069497_337800,0.1346471251789011
2611262_74641,0.0035009430502982355
2482203_33905,0.04742773241678409
3047840_172153,0.09327928751521533
4715016_890721,0.024696745034676334
3860358_352659,0.0025895598884865087
4638787_420777,0.0032523538895485237
3462399_111039,0.2857490540218853
4362744_186590,0.004186353357659464
2266365_137939,1e-07
2733820_315310,0.06986533717279385
3431970_388581,0.005441572334896637
4680813_1390649,0.0976369679692603
3252151_238223,0.00037850342854498837
4109442_344474,0.005579969549947754
3035722_27511,0.003319936292815104
2224168_23938,0.0003101834401035716
3592235_127187,0.05007052422059792
3229242_12563,0.019314475986741117
3074773_91727,0.08753062735893234
2227479_28800,0.3577646348038291
4641506_564489,0.2543205398541391
4129762_875334,0.10744032199844908
4373785_597432,0.005729801236651148
3461762_341092,0.471440006038762
2470103_55346,1e-07
3112803_100399,0.800697309788313
3427143_273033,0.3023544789969267
3210435_543501,0.2621918900079528
2645273_228912,0.1502088446808343
2331978_19085,1e-07
2722650_269866,0.007522033151574908
3839847_111058,0.024700049129333868
2618808_51166,1e-07
3208810_354361,0.08568326761365745
2482418_264567,1e-07
4363748_594991,0.3146772674899581
4157253_262597,0.003816162227805606
3522919_455016,1e-07
3079443_15956,1e-07
